t, c	M(t), рад	E(t), рад	Teta(t), с	
4874	3.39703	4.36278	3.9207
4875	3.39773	4.36314	3.92097
4876	3.39843	4.36351	3.92125
4877	3.39912	4.36388	3.92152
4878	3.39982	4.36424	3.92179
4879	3.40052	4.3646	3.92206
4880	3.40121	4.36496	3.92233
4881	3.40191	4.36532	3.9226
4882	3.40261	4.36568	3.92287
4883	3.4033	4.36604	3.92314
4884	3.404	4.36639	3.9234
4885	3.4047	4.36674	3.92367
4886	3.4054	4.3671	3.92393
4887	3.40609	4.36745	3.92419
4888	3.40679	4.36779	3.92445
4889	3.40749	4.36814	3.92472
4890	3.40818	4.36849	3.92497
4891	3.40888	4.36883	3.92523
4892	3.40958	4.36917	3.92549
4893	3.41027	4.36951	3.92574
4894	3.41097	4.36985	3.926
4895	3.41167	4.37019	3.92625
4896	3.41237	4.37053	3.92651
4897	3.41306	4.37086	3.92676
4898	3.41376	4.3712	3.92701
4899	3.41446	4.37153	3.92726
4900	3.41515	4.37186	3.92751
4901	3.41585	4.37219	3.92775
4902	3.41655	4.37252	3.928
4903	3.41724	4.37285	3.92824
4904	3.41794	4.37317	3.92849
4905	3.41864	4.37349	3.92873
4906	3.41934	4.37382	3.92897
4907	3.42003	4.37414	3.92922
4908	3.42073	4.37446	3.92946
4909	3.42143	4.37478	3.92969
4910	3.42212	4.37509	3.92993
4911	3.42282	4.37541	3.93017
4912	3.42352	4.37572	3.93041
4913	3.42421	4.37604	3.93064
4914	3.42491	4.37635	3.93087
4915	3.42561	4.37666	3.93111
4916	3.4263	4.37696	3.93134
4917	3.427	4.37727	3.93157
4918	3.4277	4.37758	3.9318
4919	3.4284	4.37788	3.93203
4920	3.42909	4.37819	3.93226
4921	3.42979	4.37849	3.93248
4922	3.43049	4.37879	3.93271
4923	3.43118	4.37909	3.93294
4924	3.43188	4.37938	3.93316
4925	3.43258	4.37968	3.93338
4926	3.43327	4.37998	3.93361
4927	3.43397	4.38027	3.93383
4928	3.43467	4.38056	3.93405
4929	3.43537	4.38085	3.93427
4930	3.43606	4.38114	3.93448
4931	3.43676	4.38143	3.9347
4932	3.43746	4.38172	3.93492
4933	3.43815	4.382	3.93513
4934	3.43885	4.38229	3.93535
4935	3.43955	4.38257	3.93556
4936	3.44024	4.38285	3.93577
4937	3.44094	4.38313	3.93598
4938	3.44164	4.38341	3.9362
4939	3.44234	4.38369	3.93641
4940	3.44303	4.38397	3.93661
4941	3.44373	4.38424	3.93682
4942	3.44443	4.38452	3.93703
4943	3.44512	4.38479	3.93723
4944	3.44582	4.38506	3.93744
4945	3.44652	4.38533	3.93764
4946	3.44721	4.3856	3.93785
4947	3.44791	4.38587	3.93805
4948	3.44861	4.38614	3.93825
4949	3.4493	4.3864	3.93845
4950	3.45	4.38667	3.93865
4951	3.4507	4.38693	3.93885
4952	3.4514	4.38719	3.93905
4953	3.45209	4.38745	3.93924
4954	3.45279	4.38771	3.93944
4955	3.45349	4.38797	3.93963
4956	3.45418	4.38822	3.93983
4957	3.45488	4.38848	3.94002
4958	3.45558	4.38873	3.94021
4959	3.45627	4.38899	3.9404
4960	3.45697	4.38924	3.94059
4961	3.45767	4.38949	3.94078
4962	3.45837	4.38974	3.94097
4963	3.45906	4.38999	3.94116
4964	3.45976	4.39024	3.94135
4965	3.46046	4.39048	3.94153
4966	3.46115	4.39073	3.94172
4967	3.46185	4.39097	3.9419
4968	3.46255	4.39121	3.94209
4969	3.46324	4.39145	3.94227
4970	3.46394	4.39169	3.94245
4971	3.46464	4.39193	3.94263
4972	3.46534	4.39217	3.94281
4973	3.46603	4.39241	3.94299
4974	3.46673	4.39264	3.94317
4975	3.46743	4.39288	3.94334
4976	3.46812	4.39311	3.94352
4977	3.46882	4.39334	3.9437
4978	3.46952	4.39357	3.94387
4979	3.47021	4.3938	3.94404
4980	3.47091	4.39403	3.94422
4981	3.47161	4.39426	3.94439
4982	3.4723	4.39448	3.94456
4983	3.473	4.39471	3.94473
4984	3.4737	4.39493	3.9449
4985	3.4744	4.39516	3.94507
4986	3.47509	4.39538	3.94524
4987	3.47579	4.3956	3.94541
4988	3.47649	4.39582	3.94557
4989	3.47718	4.39604	3.94574
4990	3.47788	4.39625	3.9459
4991	3.47858	4.39647	3.94607
4992	3.47927	4.39668	3.94623
4993	3.47997	4.3969	3.94639
4994	3.48067	4.39711	3.94655
4995	3.48137	4.39732	3.94671
4996	3.48206	4.39753	3.94687
4997	3.48276	4.39774	3.94703
4998	3.48346	4.39795	3.94719
4999	3.48415	4.39816	3.94735
5000	3.48485	4.39836	3.9475
5001	3.48555	4.39857	3.94766
5002	3.48624	4.39877	3.94781
5003	3.48694	4.39898	3.94797
5004	3.48764	4.39918	3.94812
5005	3.48834	4.39938	3.94827
5006	3.48903	4.39958	3.94842
5007	3.48973	4.39978	3.94858
5008	3.49043	4.39997	3.94873
5009	3.49112	4.40017	3.94887
5010	3.49182	4.40037	3.94902
5011	3.49252	4.40056	3.94917
5012	3.49321	4.40075	3.94932
5013	3.49391	4.40095	3.94946
5014	3.49461	4.40114	3.94961
5015	3.4953	4.40133	3.94975
5016	3.496	4.40152	3.9499
5017	3.4967	4.40171	3.95004
5018	3.4974	4.40189	3.95018
5019	3.49809	4.40208	3.95032
5020	3.49879	4.40226	3.95046
5021	3.49949	4.40245	3.9506
5022	3.50018	4.40263	3.95074
5023	3.50088	4.40281	3.95088
5024	3.50158	4.403	3.95102
5025	3.50227	4.40318	3.95116
5026	3.50297	4.40335	3.95129
5027	3.50367	4.40353	3.95143
5028	3.50437	4.40371	3.95156
5029	3.50506	4.40389	3.9517
5030	3.50576	4.40406	3.95183
5031	3.50646	4.40423	3.95196
5032	3.50715	4.40441	3.95209
5033	3.50785	4.40458	3.95222
5034	3.50855	4.40475	3.95235
5035	3.50924	4.40492	3.95248
5036	3.50994	4.40509	3.95261
5037	3.51064	4.40526	3.95274
5038	3.51134	4.40542	3.95287
5039	3.51203	4.40559	3.95299
5040	3.51273	4.40576	3.95312
5041	3.51343	4.40592	3.95324
5042	3.51412	4.40608	3.95337
5043	3.51482	4.40625	3.95349
5044	3.51552	4.40641	3.95361
5045	3.51621	4.40657	3.95374
5046	3.51691	4.40673	3.95386
5047	3.51761	4.40688	3.95398
5048	3.5183	4.40704	3.9541
5049	3.519	4.4072	3.95422
5050	3.5197	4.40735	3.95433
5051	3.5204	4.40751	3.95445
5052	3.52109	4.40766	3.95457
5053	3.52179	4.40782	3.95469
5054	3.52249	4.40797	3.9548
5055	3.52318	4.40812	3.95492
5056	3.52388	4.40827	3.95503
5057	3.52458	4.40842	3.95514
5058	3.52527	4.40856	3.95526
5059	3.52597	4.40871	3.95537
5060	3.52667	4.40886	3.95548
5061	3.52737	4.409	3.95559
5062	3.52806	4.40915	3.9557
5063	3.52876	4.40929	3.95581
5064	3.52946	4.40943	3.95592
5065	3.53015	4.40957	3.95603
5066	3.53085	4.40972	3.95613
5067	3.53155	4.40986	3.95624
5068	3.53224	4.40999	3.95635
5069	3.53294	4.41013	3.95645
5070	3.53364	4.41027	3.95656
5071	3.53434	4.41041	3.95666
5072	3.53503	4.41054	3.95676
5073	3.53573	4.41068	3.95686
5074	3.53643	4.41081	3.95697
5075	3.53712	4.41094	3.95707
5076	3.53782	4.41107	3.95717
5077	3.53852	4.4112	3.95727
5078	3.53921	4.41133	3.95737
5079	3.53991	4.41146	3.95747
5080	3.54061	4.41159	3.95756
5081	3.5413	4.41172	3.95766
5082	3.542	4.41185	3.95776
5083	3.5427	4.41197	3.95785
5084	3.5434	4.4121	3.95795
5085	3.54409	4.41222	3.95804
5086	3.54479	4.41234	3.95814
5087	3.54549	4.41246	3.95823
5088	3.54618	4.41259	3.95832
5089	3.54688	4.41271	3.95841
5090	3.54758	4.41283	3.95851
5091	3.54827	4.41294	3.9586
5092	3.54897	4.41306	3.95869
5093	3.54967	4.41318	3.95878
5094	3.55037	4.4133	3.95886
5095	3.55106	4.41341	3.95895
5096	3.55176	4.41353	3.95904
5097	3.55246	4.41364	3.95913
5098	3.55315	4.41375	3.95921
5099	3.55385	4.41386	3.9593
5100	3.55455	4.41398	3.95938
5101	3.55524	4.41409	3.95947
5102	3.55594	4.4142	3.95955
5103	3.55664	4.4143	3.95963
5104	3.55734	4.41441	3.95972
5105	3.55803	4.41452	3.9598
5106	3.55873	4.41463	3.95988
5107	3.55943	4.41473	3.95996
5108	3.56012	4.41484	3.96004
5109	3.56082	4.41494	3.96012
5110	3.56152	4.41504	3.9602
5111	3.56221	4.41514	3.96028
5112	3.56291	4.41525	3.96035
5113	3.56361	4.41535	3.96043
5114	3.56431	4.41545	3.96051
5115	3.565	4.41555	3.96058
5116	3.5657	4.41564	3.96066
5117	3.5664	4.41574	3.96073
5118	3.56709	4.41584	3.96081
5119	3.56779	4.41593	3.96088
5120	3.56849	4.41603	3.96095
5121	3.56918	4.41612	3.96102
5122	3.56988	4.41622	3.96109
5123	3.57058	4.41631	3.96117
5124	3.57127	4.4164	3.96124
5125	3.57197	4.41649	3.96131
5126	3.57267	4.41658	3.96137
5127	3.57337	4.41667	3.96144
5128	3.57406	4.41676	3.96151
5129	3.57476	4.41685	3.96158
5130	3.57546	4.41694	3.96164
5131	3.57615	4.41702	3.96171
5132	3.57685	4.41711	3.96178
5133	3.57755	4.41719	3.96184
5134	3.57824	4.41728	3.96191
5135	3.57894	4.41736	3.96197
5136	3.57964	4.41744	3.96203
5137	3.58034	4.41753	3.9621
5138	3.58103	4.41761	3.96216
5139	3.58173	4.41769	3.96222
5140	3.58243	4.41777	3.96228
5141	3.58312	4.41785	3.96234
5142	3.58382	4.41793	3.9624
5143	3.58452	4.418	3.96246
5144	3.58521	4.41808	3.96252
5145	3.58591	4.41816	3.96258
5146	3.58661	4.41823	3.96263
5147	3.58731	4.4183	3.96269
5148	3.588	4.41838	3.96275
5149	3.5887	4.41845	3.9628
5150	3.5894	4.41852	3.96286
5151	3.59009	4.41859	3.96291
5152	3.59079	4.41867	3.96297
5153	3.59149	4.41874	3.96302
5154	3.59218	4.4188	3.96307
5155	3.59288	4.41887	3.96313
5156	3.59358	4.41894	3.96318
5157	3.59427	4.41901	3.96323
5158	3.59497	4.41907	3.96328
5159	3.59567	4.41914	3.96333
5160	3.59637	4.4192	3.96338
5161	3.59706	4.41927	3.96343
5162	3.59776	4.41933	3.96348
5163	3.59846	4.4194	3.96352
5164	3.59915	4.41946	3.96357
5165	3.59985	4.41952	3.96362
5166	3.60055	4.41958	3.96366
5167	3.60124	4.41964	3.96371
5168	3.60194	4.4197	3.96376
5169	3.60264	4.41976	3.9638
5170	3.60334	4.41981	3.96384
5171	3.60403	4.41987	3.96389
5172	3.60473	4.41993	3.96393
5173	3.60543	4.41998	3.96397
5174	3.60612	4.42004	3.96402
5175	3.60682	4.42009	3.96406
5176	3.60752	4.42014	3.9641
5177	3.60821	4.4202	3.96414
5178	3.60891	4.42025	3.96418
5179	3.60961	4.4203	3.96422
5180	3.61031	4.42035	3.96425
5181	3.611	4.4204	3.96429
5182	3.6117	4.42045	3.96433
5183	3.6124	4.4205	3.96437
5184	3.61309	4.42054	3.9644
5185	3.61379	4.42059	3.96444
5186	3.61449	4.42064	3.96447
5187	3.61518	4.42068	3.96451
5188	3.61588	4.42073	3.96454
5189	3.61658	4.42077	3.96458
5190	3.61727	4.42081	3.96461
5191	3.61797	4.42086	3.96464
5192	3.61867	4.4209	3.96468
5193	3.61937	4.42094	3.96471
5194	3.62006	4.42098	3.96474
5195	3.62076	4.42102	3.96477
5196	3.62146	4.42106	3.9648
5197	3.62215	4.4211	3.96483
5198	3.62285	4.42114	3.96486
5199	3.62355	4.42117	3.96488
5200	3.62424	4.42121	3.96491
5201	3.62494	4.42124	3.96494
5202	3.62564	4.42128	3.96497
5203	3.62634	4.42131	3.96499
5204	3.62703	4.42135	3.96502
5205	3.62773	4.42138	3.96504
5206	3.62843	4.42141	3.96507
5207	3.62912	4.42144	3.96509
5208	3.62982	4.42147	3.96511
5209	3.63052	4.4215	3.96514
5210	3.63121	4.42153	3.96516
5211	3.63191	4.42156	3.96518
5212	3.63261	4.42159	3.9652
5213	3.63331	4.42162	3.96522
5214	3.634	4.42164	3.96524
5215	3.6347	4.42167	3.96526
5216	3.6354	4.42169	3.96528
5217	3.63609	4.42172	3.9653
5218	3.63679	4.42174	3.96532
5219	3.63749	4.42176	3.96534
5220	3.63818	4.42179	3.96535
5221	3.63888	4.42181	3.96537
5222	3.63958	4.42183	3.96539
5223	3.64027	4.42185	3.9654
5224	3.64097	4.42187	3.96542
5225	3.64167	4.42189	3.96543
5226	3.64237	4.4219	3.96544
5227	3.64306	4.42192	3.96546
5228	3.64376	4.42194	3.96547
5229	3.64446	4.42195	3.96548
5230	3.64515	4.42197	3.96549
5231	3.64585	4.42198	3.96551
5232	3.64655	4.422	3.96552
5233	3.64724	4.42201	3.96553
5234	3.64794	4.42202	3.96554
5235	3.64864	4.42203	3.96554
5236	3.64934	4.42204	3.96555
5237	3.65003	4.42206	3.96556
5238	3.65073	4.42206	3.96557
5239	3.65143	4.42207	3.96557
5240	3.65212	4.42208	3.96558
5241	3.65282	4.42209	3.96559
5242	3.65352	4.4221	3.96559
5243	3.65421	4.4221	3.9656
5244	3.65491	4.42211	3.9656
5245	3.65561	4.42211	3.9656
5246	3.65631	4.42212	3.96561
5247	3.657	4.42212	3.96561
5248	3.6577	4.42212	3.96561
5249	3.6584	4.42212	3.96561
5250	3.65909	4.42213	3.96561
5251	3.65979	4.42213	3.96562
5252	3.66049	4.42213	3.96562
5253	3.66118	4.42213	3.96561
5254	3.66188	4.42212	3.96561
5255	3.66258	4.42212	3.96561
5256	3.66327	4.42212	3.96561
5257	3.66397	4.42212	3.96561
5258	3.66467	4.42211	3.9656
5259	3.66537	4.42211	3.9656
5260	3.66606	4.4221	3.9656
5261	3.66676	4.42209	3.96559
5262	3.66746	4.42209	3.96559
5263	3.66815	4.42208	3.96558
5264	3.66885	4.42207	3.96557
5265	3.66955	4.42206	3.96557
5266	3.67024	4.42205	3.96556
5267	3.67094	4.42204	3.96555
5268	3.67164	4.42203	3.96554
5269	3.67234	4.42202	3.96553
5270	3.67303	4.42201	3.96552
5271	3.67373	4.42199	3.96551
5272	3.67443	4.42198	3.9655
5273	3.67512	4.42197	3.96549
5274	3.67582	4.42195	3.96548
5275	3.67652	4.42193	3.96547
5276	3.67721	4.42192	3.96546
5277	3.67791	4.4219	3.96544
5278	3.67861	4.42188	3.96543
5279	3.67931	4.42186	3.96541
5280	3.68	4.42185	3.9654
5281	3.6807	4.42183	3.96538
5282	3.6814	4.42181	3.96537
5283	3.68209	4.42178	3.96535
5284	3.68279	4.42176	3.96534
5285	3.68349	4.42174	3.96532
5286	3.68418	4.42172	3.9653
5287	3.68488	4.42169	3.96528
5288	3.68558	4.42167	3.96526
5289	3.68627	4.42164	3.96524
5290	3.68697	4.42162	3.96522
5291	3.68767	4.42159	3.9652
5292	3.68837	4.42156	3.96518
5293	3.68906	4.42154	3.96516
5294	3.68976	4.42151	3.96514
5295	3.69046	4.42148	3.96512
5296	3.69115	4.42145	3.9651
5297	3.69185	4.42142	3.96507
5298	3.69255	4.42139	3.96505
5299	3.69324	4.42135	3.96502
5300	3.69394	4.42132	3.965
5301	3.69464	4.42129	3.96497
5302	3.69534	4.42125	3.96495
5303	3.69603	4.42122	3.96492
5304	3.69673	4.42118	3.96489
5305	3.69743	4.42115	3.96487
5306	3.69812	4.42111	3.96484
5307	3.69882	4.42108	3.96481
5308	3.69952	4.42104	3.96478
5309	3.70021	4.421	3.96475
5310	3.70091	4.42096	3.96472
5311	3.70161	4.42092	3.96469
5312	3.70231	4.42088	3.96466
5313	3.703	4.42084	3.96463
5314	3.7037	4.4208	3.9646
5315	3.7044	4.42076	3.96457
5316	3.70509	4.42071	3.96453
5317	3.70579	4.42067	3.9645
5318	3.70649	4.42063	3.96447
5319	3.70718	4.42058	3.96443
5320	3.70788	4.42054	3.9644
5321	3.70858	4.42049	3.96436
5322	3.70927	4.42044	3.96433
5323	3.70997	4.4204	3.96429
5324	3.71067	4.42035	3.96425
5325	3.71137	4.4203	3.96422
5326	3.71206	4.42025	3.96418
5327	3.71276	4.4202	3.96414
5328	3.71346	4.42015	3.9641
5329	3.71415	4.4201	3.96406
5330	3.71485	4.42005	3.96402
5331	3.71555	4.41999	3.96398
5332	3.71624	4.41994	3.96394
5333	3.71694	4.41989	3.9639
5334	3.71764	4.41983	3.96386
5335	3.71834	4.41978	3.96382
5336	3.71903	4.41972	3.96378
5337	3.71973	4.41967	3.96373
5338	3.72043	4.41961	3.96369
5339	3.72112	4.41955	3.96365
5340	3.72182	4.4195	3.9636
5341	3.72252	4.41944	3.96356
5342	3.72321	4.41938	3.96351
5343	3.72391	4.41932	3.96347
5344	3.72461	4.41926	3.96342
5345	3.72531	4.4192	3.96337
5346	3.726	4.41913	3.96333
5347	3.7267	4.41907	3.96328
5348	3.7274	4.41901	3.96323
5349	3.72809	4.41895	3.96318
5350	3.72879	4.41888	3.96313
5351	3.72949	4.41882	3.96308
5352	3.73018	4.41875	3.96303
5353	3.73088	4.41869	3.96298
5354	3.73158	4.41862	3.96293
5355	3.73227	4.41855	3.96288
5356	3.73297	4.41849	3.96283
5357	3.73367	4.41842	3.96278
5358	3.73437	4.41835	3.96272
5359	3.73506	4.41828	3.96267
5360	3.73576	4.41821	3.96262
5361	3.73646	4.41814	3.96256
5362	3.73715	4.41807	3.96251
5363	3.73785	4.418	3.96245
5364	3.73855	4.41792	3.9624
5365	3.73924	4.41785	3.96234
5366	3.73994	4.41778	3.96229
5367	3.74064	4.4177	3.96223
5368	3.74134	4.41763	3.96217
5369	3.74203	4.41755	3.96212
5370	3.74273	4.41748	3.96206
5371	3.74343	4.4174	3.962
5372	3.74412	4.41732	3.96194
5373	3.74482	4.41725	3.96188
5374	3.74552	4.41717	3.96182
5375	3.74621	4.41709	3.96176
5376	3.74691	4.41701	3.9617
5377	3.74761	4.41693	3.96164
5378	3.74831	4.41685	3.96158
5379	3.749	4.41677	3.96152
5380	3.7497	4.41669	3.96145
5381	3.7504	4.4166	3.96139
5382	3.75109	4.41652	3.96133
5383	3.75179	4.41644	3.96126
5384	3.75249	4.41635	3.9612
5385	3.75318	4.41627	3.96113
5386	3.75388	4.41618	3.96107
5387	3.75458	4.4161	3.961
5388	3.75527	4.41601	3.96094
5389	3.75597	4.41593	3.96087
5390	3.75667	4.41584	3.9608
5391	3.75737	4.41575	3.96074
5392	3.75806	4.41566	3.96067
5393	3.75876	4.41557	3.9606
5394	3.75946	4.41548	3.96053
5395	3.76015	4.41539	3.96046
5396	3.76085	4.4153	3.96039
5397	3.76155	4.41521	3.96032
5398	3.76224	4.41512	3.96025
5399	3.76294	4.41503	3.96018
5400	3.76364	4.41493	3.96011
5401	3.76434	4.41484	3.96004
5402	3.76503	4.41474	3.95997
5403	3.76573	4.41465	3.9599
5404	3.76643	4.41455	3.95982
5405	3.76712	4.41446	3.95975
5406	3.76782	4.41436	3.95968
5407	3.76852	4.41426	3.9596
5408	3.76921	4.41417	3.95953
5409	3.76991	4.41407	3.95945
5410	3.77061	4.41397	3.95938
5411	3.77131	4.41387	3.9593
5412	3.772	4.41377	3.95923
5413	3.7727	4.41367	3.95915
5414	3.7734	4.41357	3.95907
5415	3.77409	4.41347	3.95899
5416	3.77479	4.41336	3.95892
5417	3.77549	4.41326	3.95884
5418	3.77618	4.41316	3.95876
5419	3.77688	4.41305	3.95868
5420	3.77758	4.41295	3.9586
5421	3.77827	4.41285	3.95852
5422	3.77897	4.41274	3.95844
5423	3.77967	4.41263	3.95836
5424	3.78037	4.41253	3.95828
5425	3.78106	4.41242	3.9582
5426	3.78176	4.41231	3.95811
5427	3.78246	4.4122	3.95803
5428	3.78315	4.4121	3.95795
5429	3.78385	4.41199	3.95786
5430	3.78455	4.41188	3.95778
5431	3.78524	4.41177	3.9577
5432	3.78594	4.41165	3.95761
5433	3.78664	4.41154	3.95753
5434	3.78734	4.41143	3.95744
5435	3.78803	4.41132	3.95735
5436	3.78873	4.4112	3.95727
5437	3.78943	4.41109	3.95718
5438	3.79012	4.41098	3.95709
5439	3.79082	4.41086	3.95701
5440	3.79152	4.41074	3.95692
5441	3.79221	4.41063	3.95683
5442	3.79291	4.41051	3.95674
5443	3.79361	4.41039	3.95665
5444	3.79431	4.41028	3.95656
5445	3.795	4.41016	3.95647
5446	3.7957	4.41004	3.95638
5447	3.7964	4.40992	3.95629
5448	3.79709	4.4098	3.9562
5449	3.79779	4.40968	3.95611
5450	3.79849	4.40956	3.95601
5451	3.79918	4.40944	3.95592
5452	3.79988	4.40931	3.95583
5453	3.80058	4.40919	3.95573
5454	3.80127	4.40907	3.95564
5455	3.80197	4.40894	3.95555
5456	3.80267	4.40882	3.95545
5457	3.80337	4.40869	3.95536
5458	3.80406	4.40857	3.95526
5459	3.80476	4.40844	3.95516
5460	3.80546	4.40832	3.95507
5461	3.80615	4.40819	3.95497
5462	3.80685	4.40806	3.95487
5463	3.80755	4.40793	3.95477
5464	3.80824	4.4078	3.95468
5465	3.80894	4.40767	3.95458
5466	3.80964	4.40754	3.95448
5467	3.81034	4.40741	3.95438
5468	3.81103	4.40728	3.95428
5469	3.81173	4.40715	3.95418
5470	3.81243	4.40702	3.95408
5471	3.81312	4.40688	3.95398
5472	3.81382	4.40675	3.95387
5473	3.81452	4.40662	3.95377
5474	3.81521	4.40648	3.95367
5475	3.81591	4.40635	3.95357
5476	3.81661	4.40621	3.95346
5477	3.81731	4.40607	3.95336
5478	3.818	4.40594	3.95326
5479	3.8187	4.4058	3.95315
5480	3.8194	4.40566	3.95305
5481	3.82009	4.40552	3.95294
5482	3.82079	4.40538	3.95284
5483	3.82149	4.40524	3.95273
5484	3.82218	4.4051	3.95262
5485	3.82288	4.40496	3.95252
5486	3.82358	4.40482	3.95241
5487	3.82427	4.40468	3.9523
5488	3.82497	4.40454	3.95219
5489	3.82567	4.40439	3.95208
5490	3.82637	4.40425	3.95197
5491	3.82706	4.40411	3.95186
5492	3.82776	4.40396	3.95175
5493	3.82846	4.40382	3.95164
5494	3.82915	4.40367	3.95153
5495	3.82985	4.40352	3.95142
5496	3.83055	4.40338	3.95131
5497	3.83124	4.40323	3.9512
5498	3.83194	4.40308	3.95108
5499	3.83264	4.40293	3.95097
5500	3.83334	4.40278	3.95086
5501	3.83403	4.40263	3.95074
5502	3.83473	4.40248	3.95063
5503	3.83543	4.40233	3.95051
5504	3.83612	4.40218	3.9504
5505	3.83682	4.40203	3.95028
5506	3.83752	4.40187	3.95017
5507	3.83821	4.40172	3.95005
5508	3.83891	4.40157	3.94993
5509	3.83961	4.40141	3.94982
5510	3.84031	4.40126	3.9497
5511	3.841	4.4011	3.94958
5512	3.8417	4.40095	3.94946
5513	3.8424	4.40079	3.94934
5514	3.84309	4.40063	3.94922
5515	3.84379	4.40047	3.9491
5516	3.84449	4.40032	3.94898
5517	3.84518	4.40016	3.94886
5518	3.84588	4.4	3.94874
5519	3.84658	4.39984	3.94862
5520	3.84727	4.39968	3.9485
5521	3.84797	4.39952	3.94838
5522	3.84867	4.39935	3.94825
5523	3.84937	4.39919	3.94813
5524	3.85006	4.39903	3.94801
5525	3.85076	4.39886	3.94788
5526	3.85146	4.3987	3.94776
5527	3.85215	4.39854	3.94763
5528	3.85285	4.39837	3.94751
5529	3.85355	4.3982	3.94738
5530	3.85424	4.39804	3.94726
5531	3.85494	4.39787	3.94713
5532	3.85564	4.3977	3.947
5533	3.85634	4.39753	3.94687
5534	3.85703	4.39737	3.94675
5535	3.85773	4.3972	3.94662
5536	3.85843	4.39703	3.94649
5537	3.85912	4.39686	3.94636
5538	3.85982	4.39668	3.94623
5539	3.86052	4.39651	3.9461
5540	3.86121	4.39634	3.94597
5541	3.86191	4.39617	3.94584
5542	3.86261	4.39599	3.94571
5543	3.86331	4.39582	3.94557
5544	3.864	4.39565	3.94544
5545	3.8647	4.39547	3.94531
5546	3.8654	4.39529	3.94518
5547	3.86609	4.39512	3.94504
5548	3.86679	4.39494	3.94491
5549	3.86749	4.39476	3.94477
5550	3.86818	4.39459	3.94464
5551	3.86888	4.39441	3.9445
5552	3.86958	4.39423	3.94437
5553	3.87027	4.39405	3.94423
5554	3.87097	4.39387	3.9441
5555	3.87167	4.39369	3.94396
5556	3.87237	4.39351	3.94382
5557	3.87306	4.39332	3.94368
5558	3.87376	4.39314	3.94354
5559	3.87446	4.39296	3.94341
5560	3.87515	4.39277	3.94327
5561	3.87585	4.39259	3.94313
5562	3.87655	4.3924	3.94299
5563	3.87724	4.39222	3.94285
5564	3.87794	4.39203	3.94271
5565	3.87864	4.39184	3.94256
5566	3.87934	4.39166	3.94242
5567	3.88003	4.39147	3.94228
5568	3.88073	4.39128	3.94214
5569	3.88143	4.39109	3.94199
5570	3.88212	4.3909	3.94185
5571	3.88282	4.39071	3.94171
5572	3.88352	4.39052	3.94156
5573	3.88421	4.39033	3.94142
5574	3.88491	4.39014	3.94127
5575	3.88561	4.38994	3.94113
5576	3.88631	4.38975	3.94098
5577	3.887	4.38956	3.94083
5578	3.8877	4.38936	3.94069
5579	3.8884	4.38917	3.94054
5580	3.88909	4.38897	3.94039
5581	3.88979	4.38877	3.94024
5582	3.89049	4.38858	3.94009
5583	3.89118	4.38838	3.93994
5584	3.89188	4.38818	3.93979
5585	3.89258	4.38798	3.93964
5586	3.89327	4.38778	3.93949
5587	3.89397	4.38758	3.93934
5588	3.89467	4.38738	3.93919
5589	3.89537	4.38718	3.93904
5590	3.89606	4.38698	3.93889
5591	3.89676	4.38678	3.93873
5592	3.89746	4.38657	3.93858
5593	3.89815	4.38637	3.93843
5594	3.89885	4.38617	3.93827
5595	3.89955	4.38596	3.93812
5596	3.90024	4.38576	3.93796
5597	3.90094	4.38555	3.93781
5598	3.90164	4.38534	3.93765
5599	3.90234	4.38514	3.9375
5600	3.90303	4.38493	3.93734
5601	3.90373	4.38472	3.93718
5602	3.90443	4.38451	3.93702
5603	3.90512	4.3843	3.93687
5604	3.90582	4.38409	3.93671
5605	3.90652	4.38388	3.93655
5606	3.90721	4.38367	3.93639
5607	3.90791	4.38346	3.93623
5608	3.90861	4.38324	3.93607
5609	3.90931	4.38303	3.93591
5610	3.91	4.38282	3.93575
5611	3.9107	4.3826	3.93558
5612	3.9114	4.38239	3.93542
5613	3.91209	4.38217	3.93526
5614	3.91279	4.38195	3.9351
5615	3.91349	4.38174	3.93493
5616	3.91418	4.38152	3.93477
5617	3.91488	4.3813	3.9346
5618	3.91558	4.38108	3.93444
5619	3.91627	4.38086	3.93427
5620	3.91697	4.38064	3.93411
5621	3.91767	4.38042	3.93394
5622	3.91837	4.3802	3.93378
5623	3.91906	4.37998	3.93361
5624	3.91976	4.37976	3.93344
5625	3.92046	4.37953	3.93327
5626	3.92115	4.37931	3.9331
5627	3.92185	4.37909	3.93294
5628	3.92255	4.37886	3.93277
5629	3.92324	4.37863	3.9326
5630	3.92394	4.37841	3.93243
5631	3.92464	4.37818	3.93226
5632	3.92534	4.37795	3.93208
5633	3.92603	4.37773	3.93191
5634	3.92673	4.3775	3.93174
5635	3.92743	4.37727	3.93157
5636	3.92812	4.37704	3.93139
5637	3.92882	4.37681	3.93122
5638	3.92952	4.37658	3.93105
5639	3.93021	4.37634	3.93087
5640	3.93091	4.37611	3.9307
5641	3.93161	4.37588	3.93052
5642	3.93231	4.37564	3.93035
5643	3.933	4.37541	3.93017
5644	3.9337	4.37517	3.92999
5645	3.9344	4.37494	3.92982
5646	3.93509	4.3747	3.92964
5647	3.93579	4.37446	3.92946
5648	3.93649	4.37423	3.92928
5649	3.93718	4.37399	3.9291
5650	3.93788	4.37375	3.92892
5651	3.93858	4.37351	3.92874
