t, c	M(t), рад	E(t), рад	Teta(t), рад	
r(t), км	
V_r(t), м/с	
V_n(t), м/с	
V(t), м/с	
67	0.0393948	0.0456875	0.05248	2087.35	0.0103852	1.63462	1.63466
68	0.0399828	0.0463693	0.0532631	2087.36	0.0105401	1.63462	1.63465
69	0.0405708	0.0470511	0.0540462	2087.37	0.0106949	1.63461	1.63464
70	0.0411588	0.0477329	0.0548293	2087.38	0.0108497	1.6346	1.63464
71	0.0417468	0.0484147	0.0556124	2087.39	0.0110045	1.63459	1.63463
72	0.0423347	0.0490966	0.0563954	2087.4	0.0111593	1.63458	1.63462
73	0.0429227	0.0497784	0.0571785	2087.41	0.0113141	1.63457	1.63461
74	0.0435107	0.0504602	0.0579615	2087.42	0.0114688	1.63456	1.6346
75	0.0440987	0.051142	0.0587446	2087.44	0.0116236	1.63456	1.6346
76	0.0446867	0.0518238	0.0595276	2087.45	0.0117783	1.63455	1.63459
77	0.0452747	0.0525056	0.0603107	2087.46	0.0119331	1.63454	1.63458
78	0.0458626	0.0531873	0.0610937	2087.47	0.0120878	1.63453	1.63457
79	0.0464506	0.0538691	0.0618767	2087.48	0.0122426	1.63452	1.63456
80	0.0470386	0.0545509	0.0626597	2087.5	0.0123973	1.63451	1.63456
81	0.0476266	0.0552327	0.0634427	2087.51	0.012552	1.6345	1.63455
82	0.0482146	0.0559145	0.0642257	2087.52	0.0127067	1.63449	1.63454
83	0.0488026	0.0565962	0.0650087	2087.53	0.0128614	1.63448	1.63453
84	0.0493905	0.057278	0.0657916	2087.55	0.0130161	1.63447	1.63452
85	0.0499785	0.0579597	0.0665746	2087.56	0.0131707	1.63446	1.63451
86	0.0505665	0.0586415	0.0673575	2087.57	0.0133254	1.63445	1.6345
87	0.0511545	0.0593233	0.0681405	2087.59	0.01348	1.63444	1.63449
88	0.0517425	0.060005	0.0689234	2087.6	0.0136347	1.63443	1.63448
89	0.0523304	0.0606867	0.0697063	2087.61	0.0137893	1.63442	1.63447
90	0.0529184	0.0613685	0.0704892	2087.63	0.0139439	1.6344	1.63446
91	0.0535064	0.0620502	0.0712721	2087.64	0.0140985	1.63439	1.63445
92	0.0540944	0.0627319	0.072055	2087.66	0.0142531	1.63438	1.63445
93	0.0546824	0.0634137	0.0728378	2087.67	0.0144077	1.63437	1.63444
94	0.0552704	0.0640954	0.0736207	2087.68	0.0145623	1.63436	1.63443
95	0.0558583	0.0647771	0.0744036	2087.7	0.0147169	1.63435	1.63442
96	0.0564463	0.0654588	0.0751864	2087.71	0.0148714	1.63434	1.6344
97	0.0570343	0.0661405	0.0759692	2087.73	0.015026	1.63433	1.63439
98	0.0576223	0.0668222	0.076752	2087.74	0.0151805	1.63431	1.63438
99	0.0582103	0.0675039	0.0775349	2087.76	0.015335	1.6343	1.63437
100	0.0587983	0.0681856	0.0783176	2087.77	0.0154895	1.63429	1.63436
101	0.0593862	0.0688673	0.0791004	2087.79	0.015644	1.63428	1.63435
102	0.0599742	0.069549	0.0798832	2087.81	0.0157985	1.63427	1.63434
103	0.0605622	0.0702306	0.080666	2087.82	0.015953	1.63425	1.63433
104	0.0611502	0.0709123	0.0814487	2087.84	0.0161074	1.63424	1.63432
105	0.0617382	0.071594	0.0822314	2087.85	0.0162619	1.63423	1.63431
106	0.0623262	0.0722756	0.0830142	2087.87	0.0164163	1.63421	1.6343
107	0.0629141	0.0729573	0.0837969	2087.89	0.0165707	1.6342	1.63429
108	0.0635021	0.0736389	0.0845796	2087.9	0.0167251	1.63419	1.63427
109	0.0640901	0.0743206	0.0853623	2087.92	0.0168795	1.63418	1.63426
110	0.0646781	0.0750022	0.0861449	2087.94	0.0170339	1.63416	1.63425
111	0.0652661	0.0756838	0.0869276	2087.95	0.0171883	1.63415	1.63424
112	0.065854	0.0763655	0.0877102	2087.97	0.0173427	1.63414	1.63423
113	0.066442	0.0770471	0.0884929	2087.99	0.017497	1.63412	1.63422
114	0.06703	0.0777287	0.0892755	2088.01	0.0176513	1.63411	1.6342
115	0.067618	0.0784103	0.0900581	2088.02	0.0178056	1.63409	1.63419
116	0.068206	0.0790919	0.0908407	2088.04	0.01796	1.63408	1.63418
117	0.068794	0.0797735	0.0916233	2088.06	0.0181142	1.63407	1.63417
118	0.0693819	0.0804551	0.0924059	2088.08	0.0182685	1.63405	1.63415
119	0.0699699	0.0811367	0.0931884	2088.1	0.0184228	1.63404	1.63414
120	0.0705579	0.0818183	0.0939709	2088.12	0.018577	1.63402	1.63413
121	0.0711459	0.0824998	0.0947535	2088.13	0.0187313	1.63401	1.63412
122	0.0717339	0.0831814	0.095536	2088.15	0.0188855	1.63399	1.6341
123	0.0723219	0.083863	0.0963185	2088.17	0.0190397	1.63398	1.63409
124	0.0729098	0.0845445	0.097101	2088.19	0.0191939	1.63396	1.63408
125	0.0734978	0.0852261	0.0978834	2088.21	0.0193481	1.63395	1.63406
126	0.0740858	0.0859076	0.0986659	2088.23	0.0195022	1.63393	1.63405
127	0.0746738	0.0865891	0.0994483	2088.25	0.0196564	1.63392	1.63404
128	0.0752618	0.0872707	0.100231	2088.27	0.0198105	1.6339	1.63402
129	0.0758498	0.0879522	0.101013	2088.29	0.0199646	1.63389	1.63401
130	0.0764377	0.0886337	0.101796	2088.31	0.0201187	1.63387	1.634
131	0.0770257	0.0893152	0.102578	2088.33	0.0202728	1.63386	1.63398
132	0.0776137	0.0899967	0.10336	2088.35	0.0204269	1.63384	1.63397
133	0.0782017	0.0906782	0.104143	2088.37	0.020581	1.63382	1.63395
134	0.0787897	0.0913597	0.104925	2088.39	0.020735	1.63381	1.63394
135	0.0793776	0.0920412	0.105707	2088.41	0.020889	1.63379	1.63393
136	0.0799656	0.0927227	0.10649	2088.43	0.021043	1.63378	1.63391
137	0.0805536	0.0934041	0.107272	2088.45	0.021197	1.63376	1.6339
138	0.0811416	0.0940856	0.108054	2088.47	0.021351	1.63374	1.63388
139	0.0817296	0.0947671	0.108836	2088.5	0.021505	1.63373	1.63387
